amount0,amount1,id,pool,timestamp
-12.900841546277491088,29995.678495,0x01c5ac0bfb07592773581f372ec46d90faae7596dd7e95484b356e0185d719ec#3229740,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704132755
-0.338042519407317996,802.229976,0x01cac5337967a338bb23eea469c0438665a7ea659f0c49d015e21b316801187c#125435,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704160487
-2.096431029675683872,5000,0x01cbae3ed4e7be526983a6cf33b12bcb95e60412a2e50dfd8d5be0d86f3524a2#3232002,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704170999
0.99125,-2354.145955,0x01d97418d4db2c44b7997898b5e4c2254e0fb9d7455b67e2c899b76c5afb4050#3231417,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704160643
0.03,-68.489973,0x01e4703100b69aed86adc922e240346d6e0588bbc8f0c7ad1c9c60eb8468daa7#3228267,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704097679
0.031213679929963645,-73.327271,0x01e831667d6513054252a74a0d02a3f09a064df308e27b1788ebb7b44ff218fa#3230784,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704152003
-7.323037885474992071,17442.930766,0x01eb574902f40b19e2604ea6bb241b78a2d44fb11e652b3c444a7cba06135b15#125175,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704156275
-0.422829774132868572,987,0x01eeccee6cec40bb45020ac4ff6c6d86fc40cdc61739a6ddaebeb6729650b442#124675,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704145955
-1.693844502396983785,3899.11983,0x01f3416897e7e29cd7180ddbb253f7462b467ad62914d6a0ced6e720151bfb66#123011,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704108827
41.61240725614106104,-97336.597782,0x01f49da2bce45c950432b3f4bf161466b9529fb64124a5cf809e85702c8f8b6c#3230085,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704138899
0.088438185335975648,-201.741112,0x01f8e27dc686e0b74a42e52900f89ca918f086a8947ce7bded414d817b6383a4#3228113,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704092423
-3.389996007729800048,7924.694723,0x01fa5048b53c32ec8fe4c89fdc9747a568b2c63fe6da4b0d13cfca20d98684bc#3230422,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704144911
0.153514824905476326,-353.054656,0x020a0188e76a9ff434efda9f79b8c9252b5d1ba383e60a50468c90806648f166#123245,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704114119
-1.256458878727787578,3000,0x02120eeb001a77ae7276cdfa7045d82ccc6b151dfafc3a2888836473ab6c6f68#3232024,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704171347
-0.679225341220027678,1551.519542,0x021ce014c1cb311560acb438451afc1d009a925dff2aa4e6afdc3a1d77a5abed#122556,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704093443
18.507030295890655177,-44059.296724,0x022456c344e2dcf41451bc466735fc26a557cc7e027b65478661f2364116f4f9#3231355,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704159419
3.920903245721783357,-9364.015216,0x022591c3d71d992d2c4347953144e9e4f7ba6cacbf49d41bc258fbff2c3c5123#126039,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704171419
-1.006944936555917324,2396.015376,0x0236400d1461466cf46fdfed1aec7cb01146a4f74a09a27a22dbb521f922d3a2#125129,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704155543
-41.658432622584973563,96128.667008,0x02535eeacb58795f99d95645ac936252b10b441501e7540a0bb324c9618aef27#3229204,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704122699
1.384866856518123791,-3183.93226,0x0259cfa8c05dd54e12fd3e8a87ae6418437e19a2e3070f5663ea132d3ae35877#3228827,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704113999
1.766335691653681297,-4022.651625,0x02614cf0216703d37d84d1f7377c2c9a4ae618b013145eac74b9cb1ea93647e6#3228045,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704090131
-26.227730800913191403,60154.205948,0x0261dc4fbed6009ec0933386fb3e91e1c79d8644163d9398b8ff5ee6265862fa#514262,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704101663
-29.412888268544534212,68497.604608,0x0276429c1c055fb27aa4ceb2351733183c4b74682e008b21f2ef49eebc50ae2a#3230568,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704147863
0.099125,-235.874654,0x02858ffa8bb52ecbf8136a63427c76c61b13f5b26f2b25a033d6f6874a8187af#3231910,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704169259
0.0689,-164.401402,0x028a46b7505c59b697d08bcd66dc5fd1aaa20e24a8a9e09ed2658904e1df0020#3232015,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704171203
0.1,-230.080903,0x029e96305f2bdea7fca98708879a437878faf6eb9896b3891d904c07c58d3c31#123211,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704113591
-19.190269402394526385,45611.123346,0x02a58a069ae8464908051a3a05b6d7b9a300dca61c2929beccbc01d210fc6e6c#3231125,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704156131
0.793,-1812.330652,0x02aa326309b7bc156e46c47756cdbb47ae918f72c9c277a346c18b6cc05d0af0#122667,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704097475
0.73016809513957074,-1661.109752,0x02af7413c2aba48fc3a9ed5ae2564865f863084b3f0cd200bdc2e0825922f6bc#3227978,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704088463
-0.197282028865683043,450.275926,0x02b586917066057b9ee185fdc0fad603b4efd89efe352d4ff659cc473ad8f790#3228293,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704098591
0.435,-1015.463665,0x02b727987ea310a6193a680148c11b642ca1ee027d4cd570707509de2b78ee98#514668,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704142607
-1.604841640390364205,3818.874803,0x02c565595f92285ffd381509aac593bc6dd85549b68ab0a9d9fdfbd60806b022#3231642,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704164195
-119.048473111814674662,272986.472192,0x02cb36a5cc650cc8b1c83c6b67069a23838b42e07370c845d97c48a8f850c161#123185,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704112931
0.1,-232.675919,0x02cc81148d47a390a48433a4f465118f9ec4eced1084c02c705d9c92cad30cb1#3229893,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704135491
-0.100483773577581843,231.45,0x02d7e07db74f9fabf032dbd14e0e55bba7b26c7155cefe378b98686983d39f0d#3228535,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704107075
-0.846701576569300283,1974.57,0x02f13f645d14896bf45a415d913433967719ebde546c3805a8760e619b6881ad#124815,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704149579
-69.818654871325521784,166535.146197,0x02f38cf45bc89592ad3488bc493186c268f87f2ae629d2ef2158176d1bd92b4e#514875,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704157067
-0.024131787643473924,54.937883,0x02f63e29c9bd43d5b6542a905235ac89a297d734ba26f10173c104b0500c975d#3227984,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704088559
-0.864821802281865229,2000,0x02fcfcfc9c67d419387c05972980315f669f9b11a19d911a6a0c30652384ad04#3229646,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704131087
8.109585896711871987,-18760.942776,0x02fdff36c4728790a1cdb48caeddb53dcb6f6819128a97ba2ae272ba1e837924#124054,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704131651
