amount0In,amount0Out,amount1In,amount1Out,id,pair,timestamp
0.095796976096726808,0,0,220.119626,0x722c0bc0f6a55b0f1d1ff7fe9d24bfc7d492b71cc2ca5e509226f8c363bf7fd8-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704120215
0,0.042819382362450439,98.596011,0,0x7231ae101415b3be586539ebd082065221c0464e633f790142cc610b24162676-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704104483
0,0.128357973768635534,300,0,0x726ca0fcc38f353035828e895deb275542749a3fc19f798cb8147363318cf0ad-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704149531
0.9,0,0,2076.992521,0x726e4752c3aba32b5648fd03b1a6721b70b04436bc89a2b7d37b732479c0c4c6-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704131459
0,0.035722339958790573,83.823178,0,0x727d73c808c616b9af1191fc0d3b534b5cfae2efcd0300193aef7e91a535b136-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704146003
0,0.432392996675050781,1034,0,0x728a97017e1760c5a31437bfec7ffe9fe4791241992c7d2410acf16d99bdd648-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704157367
0,1.032685951892480906,2473.832183,0,0x72ad47042bae02b0b542b319735c57b287f96eb170198c20cf88f0076a1cd8d9-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704159179
0,0.435819502213931076,1040.448795,0,0x72af409d7ecb693a764a4e545b83232d3f23e17015a2ab3459dc967466d528e7-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704168803
0,0.218887990502124319,500,0,0x72c7bbf04f4dd47568a834fe0d0a8960ab2c88d75364ee419a8374408575eca6-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704090143
0,0.27250284011415659,635.17074,0,0x72ddd816ebf9311a442f3f0d9570f0dbaa76c0af4dfec464da4801764fc89b1b-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704133499
0,8.127204911338602869,19134.705742,0,0x730ebf2d0b78d255f51577d122dbad098ec6c79f34036eef2e1b35ab24c2a531-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704154031
0,0.063971779012653382,148.302925,0,0x732e6d1d4c27b6e94332c5485414fdf9cb89cfd4e27ad8a5769b6fcb9f8c08a8-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704124559
0.354246238846480253,0,0,827.203929,0x7362a0f66ed6be9600f42e9fdf09824610e22e7ca1c8e23f0d2b09416d00f321-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704143879
0,0.132724380319895792,316.192209,0,0x736f87ec9c77aee9ac1597c877cb5fce78cedbd8fd55ff6979ccf84e6b6b8c16-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704161159
0.427610193186732288,0,0,979.440871,0x73840fba24cbb5f69287484fecde9194ca88af171cbc7ad0591c1bd5719b9dfd-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704104867
0,0.209759008907590634,500,0,0x738d7e137d802663234c0dd16207b7b4fd250a3de622d97eef590c3cb5cbf598-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704166907
0.194782260019617488,0,0,462.326021,0x73e6a6f4a1a7dcf887e0b3de1cfe5e264ba2f027092455472deb97531e6bae98-3,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704168635
0,0.228458447178651082,536.698288,0,0x73fd2fc32005414efe1ca21f6268a51ad2810c3c677a05757142aaab0d89087c-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704142727
0,0.693650728791407543,1652.7038,0,0x74048537196d0533643e57f17d327e69e13ff813ccd5c33f533590bbd9d2c409-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704161519
0,0.251555286050499381,599.577184,0,0x74596e55548054a2647020e7074c8c74a53cb99bf08dcf9bb50ad667f737bf91-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704166463
0,0.020674941890302406,49.5,0,0x7468f9a30399f99ee26cba503126a97ab58561d88fb0bb471610b71bf450b55a-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704159395
0,0.021588132309997259,49.846901,0,0x747bd4fbe03fbf2ce85d874db8b0a5e4b3e48d1f3b4b77bc6669f2ab3d127220-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704110111
0,0.373080554997446834,855,0,0x748bed30e59c35dcbd42e7dd9aa0ce31bee41f9d8ef28b5babcdf4fb1b6ab50a-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704091643
0,2.095574483429416408,4996,0,0x7499b89efbf90009e6b2ddf43dae5ade7d2cbb615f982860d86cdd317e859eb7-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704167195
0.285664044771245326,0,0,659.094121,0x74a686fd3720b2f7c1272fe4a63e2a73813f6e2da15cef8d60bf2ac12ed85688-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704126971
0,0.083025808539827936,193.933095,0,0x74aec6adc14d3fbe5fd9da75fb9a2f834bf95f55cb3f128fdbe2ae03f13cd631-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704136463
0,0.685338739978340456,1582.883995,0,0x74ba8681422af7139cae1b4109c2fda88c2a1fb021f12db32f8e6d49e993690b-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704113555
0,0.083784117698930269,199.496514,0,0x74d410d253e70f85ca6ea12caa4c972178c13f171d95da299f5c0f0687c94bff-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704156323
0,0.100500212596073496,232.059348,0,0x74dea70559b3daf496ddeaa91bfafa7d48402b10dab225fa183c4128c57fccec-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704116675
0,0.434336528036464271,1003.041326,0,0x74e300fdb98b29638570a0eb52ca111b6c84aaa21763e8b42952bcd43aa350e2-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704122435
0,0.124017914918283487,285,0,0x74e402bef48a2b94f03d3ac604fdd5db0dd804e86d710f4d76e86140a318faff-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704102275
0,0.432993458842932232,1000,0,0x751d5f4af6c08e367659cd05979f3e20d8f4078474ca05af0944b09dcfce5290-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704113459
0,0.51767383918797207,1200,0,0x754ec238a1b6b8072c67298921414b4a604d6eac459f6a046afe10cc8de42173-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704125699
0.20408601688543254,0,0,473.954899,0x75595c2f6c02f2b95e1d5c46b9e69f2cf27d365c02c5b52f3842ee7e5391527c-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704136199
0,0.096372584456765877,220.896255,0,0x75612d93f78461b44a47af52a6d8bbe371e1fdf59ed3a6247c2ee10f34556b17-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704094115
0.04455,0,0,104.021598,0x758751093b328141ba0dbf865ca3e5678965556365bf6eee98d61899115a5c5d-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704140819
0.063835886725833844,0,0,148.32215,0x7589de2858021ea313967dd0d7a320409c3e7ccdff2138c74aaa952dff8060dd-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704147803
0,0.044887841878190025,103.659703,0,0x758bb3971346e79a45b7875a66309a38761d4176022c22f1f019e7dc714197c6-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704116771
0.008758047568609432,0,0,20.205085,0x75b7d4e3635720013d67515cf8e9420044b3617413faefba12d25df46046ef2e-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704128531
0.298157614456493246,0,0,676.467423,0x75eacd1ea7892339efa4db85df3021c76fe33d5f605ed3933bacf20c43ff5bc0-2,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704085871
0.109154851672619212,0,0,254.802715,0x760842f8d874d66f665942780684e4f917c37fb5249965d5cb1db49928705515-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704145367
0,0.109190496580407506,260,0,0x760b014536dc33a2b9d96f9238105b57b284a2fdc1c7b106e11236ea18885b99-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704156395
0,0.431269429145002015,1000,0,0x76122b357ef8c4b1bad606766422f98df34563f0406c38121b42917aea7445e6-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704126047
0.471945201808124093,0,0,1101.65,0x7625e834461ad1f2b5fca5f8534e8ad11b1e21fc4f9565cb1c3dce6cb988e2fe-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704145379
8.948476702941366329,0,0,21289.732494,0x762b782a3e9541677972e5ecac51b4814b8480260d5fb665faf94b29d44ba26c-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704159563
0.008383718421952672,0,0,19.867634,0x766f42bfa868faf7b093322fcd6528a688a0275ab9f6a040e731341caf99ce7b-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704162335
12.735574778012472291,0,0,30330.847514,0x768409fe3311dbed5a8b6b0c0303da9ecaa2feebf6e236c44fec5935a3bcc05a-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704158015
0.424831772316944372,0,0,988.890042,0x76b09886f759a782e7e1a9e237f7a42d440677b24ec1976e6a5de870de3530d1-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704139235
0.266646779093127596,0,0,633.377418,0x76c9878582101b1a45acd49c0e654559f5a70120dce8b73509a0e3ed8998749a-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704170411
0,0.343792866810872397,819.548204,0,0x76db3153d86ba3083facec49ca24d05c2449f4e88aea0832bb1f5009862dc999-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704167123
0.297112573161702556,0,0,685.649066,0x76f8ed93c44838e30ade63fec7c226233617dfdfaffc400fa8f97da995c47dfe-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704130667
0.088082959687660175,0,0,200,0x7710f02eda56207defc0d5d8bd48383a2a3fb1a9c16a0b24ef7bc2f69424c280-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704087935
0.215527716196314059,0,0,491.105334,0x77296c75a7f594b299b93911effd2f72e6d89b776eddee48678eceb38c400d93-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704096887
0,0.012462112682488908,29.28147,0,0x7729eef0ae510241f880bbb3e513342adf4cef222ed791f292c285c115aad89d-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704140303
0,0.086787342523815906,200,0,0x774f1365f952d462805fc6cf6f8b92a79b9f86991380c76a16bf87db3d26d41c-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704106343
0,0.086661736437014593,200,0,0x77523daf8d3e4c454a4f3220b5d491404964ec36bc89fb2a69a28b6a6b46ef11-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704115211
1.351574577664025936,0,0,3201.870742,0x776195810e6b566450ff45f02c12e8d959ecd4c700ec6c4eb92fd0b64abf7f1f-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704166019
0,0.081631162773216523,189.43,0,0x776d5f493f1697245860ffe1dcbb2d271126cd08d3da9a4a28ca28441c1bce8f-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704129779
0.006,0,0,13.827535,0x77a4ef2c4f80626cb6f4258f9e50ef79b948583375ad9fb938a7efdca27e323d-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704125879
0.08780588048789285,0,0,200,0x77c08c0afe7dfe7a47ef792394c55401bfc8fc8675903a28498ad764ae1fd951-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704092423
0.010574570854625997,0,0,24.920375,0x77c296d44ab913da4196a244e8373e70a37eed9a21ed17748673b52320364d51-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704154739
0,0.045595393203762752,104.543763,0,0x77d7bbc721ede77e063328045a79f04c3a24ea3065fbca5bdffac19273232791-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704096551
0,0.013194232179008732,31.53,0,0x77dc48b20b53f06ad74a32f302cdb271a88604b9ebaf6d29a2a75586374f4b03-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704170399
0.67945909146652688,0,0,1578.759114,0x77e286bf21102a71bbf04fe5f5cf968517f37a054bc221463a72a099b2f28991-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704147791
0.030576609131488451,0,0,70.881056,0x783e376c2dd204a03962d5e4193458d91e27b7a9c7afc9bd7eb16388074d1fa6-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704133835
0.0495625,0,0,112.929364,0x78540b59381c50b7958287e65b9b8767a9df4f3b57ce6ff30df2302a3e678578-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704099119
0,0.106489643322876868,250,0,0x786068b3e5dad7f5504f9b8e1286a57dcda705473e7e6cb0b1258602ac32ef30-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704139943
0.59871168419473083,0,0,1422.493898,0x7883ea2de9f9225b1f457a29188fd5dc844f98c476a86ddbab6915d4b015f6e4-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704171527
0,0.188476555578050222,437.359855,0,0x7891a83864c9d5aab257985bb12af4675c7ec1e51051e58c2d1aac087e6879c6-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704129095
0,0.427306257616697158,1000,0,0x789c6cc42bf4317d7ff266346e5b698dc24127fece0abc94d62b6c7558f97b25-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704149987
0,0.248625581083236642,582.775968,0,0x78b974756edd49757aff3e8f853ce78c970787829b371d4b20e6f472b3b8d778-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704150863
0,0.006707294451885004,15.984728,0,0x78c01dff236816a8c7b2ae882898439d161330fe6690fdc96d8bcf405cde3168-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704163127
0,0.017450206045553043,40,0,0x790798f36774a0f121024f18847bf8d5065639ce31d10b4c846406ec41823491-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704099191
0,0.241131736398668955,576.298146,0,0x7942a1f17bbbd72fbcd56eb0671a71e3520ed4c95eb7521f22bbe13c03e4a7c3-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704170783
0.027755,0,0,64.032814,0x794cd27882b13d05a26e04b0067ed2c4dd52449a3e2c2d43b0657360ca5c5b13-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704130271
0,0.020097940870590206,47.206763,0,0x7951e89889248c9425eb98b277cc1df4c6283b3b6a3d30e3a79068907f0a8d96-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704144707
0,0.012266129379158916,28,0,0x795d7cbb202938e36dbf50e26e7c62b70b3a2b6048727911cfbef96ab3304dae-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704086279
0,0.043257356257496123,100,0,0x796193631cf9a14e1e7051c5bfc35f75fc257f99546558d54f3e690b50163c1f-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704120575
0,0.626266927118056369,1500,0,0x7992577ed5665128b9d3db5c1bffef646ea255400883b21ee8e26565293011ad-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704158507
0,0.009953433408141807,23.073521,0,0x7994a73f6cbf23a34eb1700d701dbe52bf21b0522e2dca076803d83e25dcd6e8-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704125039
0,0.247976937321436261,566.437824,0,0x79b8ca5dd11fb9b61718052fb3442742dd4464a21075adef876e497d7ad682d6-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704090083
0.007176441176466838,0,0,16.675194,0x79cdbc850bd8ce0bc2e0e97bccdc2193d1612396299b3ab55751c0f03da28b4c-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704148463
0.355144596644988963,0,0,809.408926,0x79e8d3536a1a12f622bfb212cb31348de79779a3e2078093ee85958c971ac3fd-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704096623
0,0.613663481455887999,1464.185963,0,0x7a07613470398dd88027565c6f32ea7df430e39675a79122458643f2d2140182-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704160235
0.078347507432603327,0,0,186.166857,0x7a1240eb50d14b1ee4e68d5e0c7238270db93a2b915670be4372800d3ff183d6-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704160007
0,0.173142225604439615,400,0,0x7a137d6dad2175497fa863cdeccf905fe2c7d2b93490577912910e48b0512e7c-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704119447
0,0.178011324297636703,410.313957,0,0x7a157cf7423b762fdfe3f057e84ce7e927b88de8dea8b41ab6f7716f178b389b-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704106679
0,0.426257591384040622,1000,0,0x7a159dfa5f14cb215ab01c5ddb5959fecb18f93a1c8ef13f6d4de7f41b3e3e25-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704146627
0,0.218139078814218263,500,0,0x7a63d22616c494dfabb5e7753d62d57cf4a42ace5ffdc2a5dd075daf157b2764-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704093947
0,0.012985626275176396,30,0,0x7a91ccc4ecb4224a8c465a9f9f3f7ec64c7c065b1d594a644e0e22f976e807a3-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704107795
0.020857501106800822,0,0,48.705953,0x7ab91238b0fb53e629009395acd50db8c089ecb13b7625050d95028e13ccfa93-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704142283
0.008425625,0,0,19.348047,0x7aee58a1adfe749caad9286bcd7cd5213f2214c80257ec34e4a3dbde752157b6-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704118679
0,1.542737190423339558,3576.447447,0,0x7af43eb9ea541ce26795e587d31419cc565be3e720d0bb40f7c362e144ab32a6-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704125783
0.118822375802216141,0,0,272.233862,0x7b5dee9a818102f991a6a3af789bf3f63fc03aeb8534bd4453e48db4e9817740-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704105467
0,0.086332049107662253,205.79656,0,0x7b63b904d4e762689b98247754b3e1e01ca1d634b57139bf4f8e6e7696081947-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704166727
0,0.225800950926982218,521.651495,0,0x7b7f45c44a90d2f0a19b21a04ac156204b0308ba0bedc34da8a748ea930bbe89-2,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704107783
0,0.042632886527437053,100,0,0x7b917e8413c23b4efc079f83a6967c244e62552df8d3295d0977912d28228f5d-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704139523
0,0.08099843792876091,185,0,0x7b9a48edadad26a6e1ad741cc62f1bc653431695c337c2b20c36314491cb08a2-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704089207
0.095865981090490464,0,0,227.127679,0x7bb3da06b4c0a148d8eeb3204a9378bf17a299e47923be8887619db4012a698e-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704163223
0,0.133029000690592211,308.423602,0,0x7bdec5e718bd6d7945f29aaabb28373325cea6b0019668ff00b694228586b23c-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704125879
0,0.232805107774373216,537.550904,0,0x7be9566ec910cd7a9b1adcbf06fd95a5aa1382a6edc8e4ea3735910638488d5d-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704110723
0,0.01258873837367246,30,0,0x7c0e8257a2479a48b2618f473606eee60362cba0875ea39994f192a5c04f6141-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704162719
0.001313358608190104,0,0,2.992698,0x7c1cb77164e626546dfd28a51e34bcc393e60afe1aa469d13f0807cc4dca7f37-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704094175
0.002195934446965,0,0,4.986201,0x7c20dd53c74e440e1fd5decd6d58f63a3b05b788d79984d241089ea07398dde8-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704090359
0.05521928427312307,0,0,129.376338,0x7c65fed048df1f33f20b8991160b12300aa13768047425552bf44162718bc7a7-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704154415
0,0.001712823207624702,4,0,0x7cabf9476eceb433f51f5cce0ed0806d409fe251f66872b7c88055cc6ae92008-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704135011
0,1.82950293668287842,4284.353437,0,0x7cd0027ac9adc33ca8f80c4ebe045004c067ed26b12851d461bd3656f8dcaf62-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704150239
0,0.650213069342697001,1509.09789,0,0x7cdda6cf2871cf42d61372cde73b6b2c13ff35819b314cacab25dec67905ce34-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704128759
0.011,0,0,25.256945,0x7cec0b3001a0c048c20f8c0071cea450353ac02b97171b9c3d1a7ca29718470b-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704109091
1.00644306787153416,0,0,2322.590774,0x7d4bbc675a7df3c3ec0b2a91d77078d0d7b7d256c08e59ef1458c82b317c657e-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704126563
0,0.274880854281484116,656.371173,0,0x7d8c8591b1bd605f24c0c60d8daddf0c7ea97865aaf12ca960e7edad7f1d952c-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704167951
1.255554335689756438,0,0,2881.253669,0x7d98f58ee22e766b91b1ab4d60ba3d625bf35c6e5b3617a713d4ada3346c3a81-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704110267
0.1,0,0,229.60984,0x7db3bdd2425ac32d14f5fef466f4bf101252e4f6bf30f448714f2b8e065f8d64-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704108659
0,0.071675609928419203,168.185579,0,0x7dbcc9feb65604eb0d44101beee6c8de84ff0317853bc72e1c63ae7473750fc6-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704146303
0,2.607746292346763695,6215.585742,0,0x7dbe1ea9d3fc80fe705b5c613746634cd5516e3f84a0886f795de3dd68607ec3-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704163895
0.087092619769151522,0,0,200,0x7dbf015783d8a28e00312965b4f06fca74cc904cbd13f1dd0d4f92c03b698700-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704119459
0,0.647071661083844048,1501.8091,0,0x7dc8e9971b6b25dd2be3fcb8a98e2ff667d0a710a6927baed916994c4ed5c198-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704130151
0,0.817084776534805045,1903.981202,0,0x7de24d6cdee186061f275d62ea0a6d6015e97e13879e1f43e688a8831fb6cd0d-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704133055
0,1.046834809084455644,2500,0,0x7dec2811e27436a96211a138c99d85cbd52b8aefeb39daaa7f4cdc4431810520-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704168383
0.010403231447779655,0,0,23.618559,0x7e0f1711fbebe1bf42d0fc372eaffcbff17cd490bac1f81899a9f57d84e649e0-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704090491
0,0.232946089793487598,555,0,0x7e0ff0e29d58c7ed559fec268d148c680d0abd1bdd27cce07e606be3af5c4368-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704160751
1.957438144169880727,0,0,4635.936715,0x7e1cd0730e666cceddefc0b638286158c91c9b4ebe1d1614c47707b48360274d-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704160667
0,0.245151455350725632,572.824485,0,0x7e2e3c7ec15d786e4b4a53d54925ec3468db35ed52c1af26fc775e13daf14d64-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704136931
0.336434329735592788,0,0,770.033799,0x7e48b1c4661bc76deb499876eadff1ae94aaff8a9b0454fedb1dceaacf98633f-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704104195
0,0.130221586453851681,310.86169,0,0x7e69fae0db7700d89c8ae5bcb06549bcf7e47786b3059d92eb73785234567c5d-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704168911
0.016536159652832093,0,0,37.665454,0x7e8e4c7dc1a4ac2dba753f14bf13e87262744f5d604cecbfd03c4ca906e85d26-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704092723
0,0.199069895657499945,468.558849,0,0x7eb1fe92833a5edd18ba61d36980c2f8a271f6558e9c0a9ed778079a03c7243c-0,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704153959
0.119129103509046837,0,0,273.43771,0x7f0987d8eee9cccf2616cd66e5796a7dfef032ed1f980e4511950dbc863f5864-1,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704112211
